ts,autor,texto,origem,arquivo_origem,lado,dia,texto_clean2,flag_ruido,lang,lscore,mensagem_norm,mensagem_lemma,len_tokens
2025-01-20 15:35:00.000,patu_17985844604788437,"olá! como vai? muito prazer, meu nome é ana e trabalho aqui no curadobia. não sei se recordam, porém conversamos no primeiro semestre do ano passado (2024) sobre esse projeto da bia paes de barros. desde lá, evoluímos bastante e estamos concretizados como um marketplace em potencial crescimento. queremos compartilhar com vocês nosso site para darem uma olhada curadobia.com.br ainda temos a patú em foco! o que acham de retomarmos contato? aguardo vocês!",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-01-20,,False,pt,1.0,"olá! como vai? muito prazer, meu nome é ana e trabalho aqui no curadobia. não sei se recordam, porém conversamos no primeiro semestre do ano passado (2024) sobre esse projeto da bia paes de barros. desde lá, evoluímos bastante e estamos concretizados como um marketplace em potencial crescimento. queremos compartilhar com vocês nosso site para darem uma olhada curadobia.com.br ainda temos a patú em foco! o que acham de retomarmos contato? aguardo vocês!",vai muit praz sei record porém convers prim semestr ano pass projet desd evoluím bast concre marketplac potenc cresc quer compartilh noss dar olh br aind tem patú foc ach retom aguard,32
2024-11-25 11:03:00.000,monti_17856762546297917,"que aí conseguimos encaminhar pro lá as tratativas o que acha? se puder esclarecer que seria algo mais voltado para o perfil pessoal da bia ou para o curadobia, seria bacana entendermos também para encaminhar de forma mais assertiva sua mensagem",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-11-25,,False,pt,1.0,"que aí conseguimos encaminhar pro lá as tratativas o que acha? se puder esclarecer que seria algo mais voltado para o perfil pessoal da bia ou para o curadobia, seria bacana entendermos também para encaminhar de forma mais assertiva sua mensagem",aí consegu encaminh pro trat ach pud esclarec ser alg volt perfil pessoal ser bacan entend encaminh form asser,19
2024-07-08 19:40:00.000,emiliafreitas_1320876775966156,"olá emilia, boa noite! tudo bem? agradecemos demais o feedback e pode ter certeza que uma das preocupações que estamos tendo é seguir na busca por marcas que tragam opções e grades que representam o maior número de corpos possível. sobre a tabela de medida, estamos buscando ajustar. obrigada por nos informar e seguiremos aprimorando cada vez mais. bjos!🌷",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-07-08,,False,pt,1.0,"olá emilia, boa noite! tudo bem? agradecemos demais o feedback e pode ter certeza que uma das preocupações que estamos tendo é seguir na busca por marcas que tragam opções e grades que representam o maior número de corpos possível. sobre a tabela de medida, estamos buscando ajustar. obrigada por nos informar e seguiremos aprimorando cada vez mais. bjos!🌷",emil bem agradec demal feedback pod cert preocup tend segu busc marc trag opç grad represent mai númer corp possível tabel med busc ajust inform segu aprimor cad vez bjo,30
2024-10-23 13:12:00.000,karynacarvalhoaires_1535575451171487,"olá, karyna! boa tarde! tudo bem? estamos entrando em contato porque identificamos que há um tempo você demonstrou interesse nos sapatos da bia, que apareceram em um dos nossos reels! agora eles estão disponíveis no site do curadobia! 😍😍 segue o link: https://www.curadobia.com.br/produtos/buscar?search=paula+ferber obrigada por nos acompanhar, karyna! qualquer dúvida, estamos à disposição! equipe curadobia 💕",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-10-23,,False,pt,1.0,"olá, karyna! boa tarde! tudo bem? estamos entrando em contato porque identificamos que há um tempo você demonstrou interesse nos sapatos da bia, que apareceram em um dos nossos reels! agora eles estão disponíveis no site do curadobia! 😍😍 segue o link: https://www.curadobia.com.br/produtos/buscar?search=paula+ferber obrigada por nos acompanhar, karyna! qualquer dúvida, estamos à disposição! equipe curadobia 💕",karyn bem entr identific há temp demonstr inter sapat aparec noss reel agor dispon seg http www br produt busc search paul ferb acompanh karyn dúv dispos,27
2025-01-24 10:32:00.000,karynacarvalhoaires_1535575451171487,"oi, karyna! bom dia. vimos que você mandou as mesmas mensagens pelo nosso whatsapp. vamos dar seguimento por lá então, tudo bem? obrigada!",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-01-24,,False,pt,1.0,"oi, karyna! bom dia. vimos que você mandou as mesmas mensagens pelo nosso whatsapp. vamos dar seguimento por lá então, tudo bem? obrigada!",karyn vim mand mesm mens noss whatsapp vam dar segu bem,11
2025-03-26 13:29:22.791,Curadobia,"Olá Julienne! Bom dia, tudo bem? Que bom receber sua mensagem! Eu me chamo Ana e sou do time Curadobia.",instagram_zip,inbox/juliennebini_1644010466992670/message_1.json,time,2025-03-26,,False,pt,1.0,"Olá Julienne! Bom dia, tudo bem? Que bom receber sua mensagem! Eu me chamo Ana e sou do time Curadobia.",julienn bem receb ch sou tim,6
2024-11-21 12:19:00.758,Curadobia,"Oie, td bem e vc?! Ainda nao. Mas em breve terá",instagram_zip,inbox/fernandamacielgarcezmehler_1578322970228899/message_1.json,time,2024-11-21,,False,pt,1.0,"Oie, td bem e vc?! Ainda nao. Mas em breve terá",oie td bem aind nao brev ter,7
2024-09-30 14:53:14.948,Curadobia,https://www.curadobia.com.br,instagram_zip,inbox/lembrancinhaspersonalizadas_1447248269999188/message_1.json,time,2024-09-30,,False,und,0.0,https://www.curadobia.com.br,http www br,3
2025-03-24 11:22:00.000,alessandracc_1591478398910903,qualquer coisa sigo aqui!,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-03-24,,False,ca,1.0,qualquer coisa sigo aqui!,,0
2025-05-06 17:04:00.000,stellabastos_1459454448789012,"obrigada pela presença, stella!",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-05-06,,False,ca,1.0,"obrigada pela presença, stella!",,0
2025-01-21 11:30:00.000,tempo_17985935972788437,"olá! como vão? muito prazer, meu nome é ana e trabalho aqui no curadobia. não sei se recordam, porém conversamos no primeiro semestre do ano passado (2024) sobre esse projeto da bia paes de barros. desde lá, evoluímos bastante e estamos concretizados como um marketplace em potencial crescimento. queremos compartilhar com vocês nosso site para darem uma olhada curadobia.com.br ainda temos a tempo em foco! o que acham de retomarmos contato? aguardo vocês!",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-01-21,,False,pt,1.0,"olá! como vão? muito prazer, meu nome é ana e trabalho aqui no curadobia. não sei se recordam, porém conversamos no primeiro semestre do ano passado (2024) sobre esse projeto da bia paes de barros. desde lá, evoluímos bastante e estamos concretizados como um marketplace em potencial crescimento. queremos compartilhar com vocês nosso site para darem uma olhada curadobia.com.br ainda temos a tempo em foco! o que acham de retomarmos contato? aguardo vocês!",vão muit praz sei record porém convers prim semestr ano pass projet desd evoluím bast concre marketplac potenc cresc quer compartilh noss dar olh br aind tem temp foc ach retom aguard,32
2024-08-18 13:32:00.000,cristinasantanamachadopiana_1513057286761108,oie! em breve trarei uma curadobia de bolsas por aqui tmb 😉,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-08-18,,False,pt,1.0,oie! em breve trarei uma curadobia de bolsas por aqui tmb 😉,oie brev tr bols tmb,5
2024-09-06 11:52:38.511,Curadobia,"Não, não oferecemos cupom de desconto nas compras",instagram_zip,inbox/amandaoliveira_1472616584131311/message_1.json,time,2024-09-06,,False,pt,1.0,"Não, não oferecemos cupom de desconto nas compras",oferec cupom descont compr,4
2024-12-01 13:41:57.219,Curadobia,Dia 3/12 das 12hs as 20hs,instagram_zip,inbox/bibshoffmann_1609359433796383/message_1.json,time,2024-12-01,,False,pt,1.0,Dia 3/12 das 12hs as 20hs,,0
2025-02-21 12:08:00.000,icon_1551426619583703,obrigada pelo interesse 💕 aguardamos vocês,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-02-21,,False,pt,1.0,obrigada pelo interesse 💕 aguardamos vocês,inter aguard,2
2025-02-19 17:48:26.887,Curadobia,Oi Cristina! Que bom que gostou! Ela está disponível no nosso site se quiser dar uma olhada: https://www.curadobia.com.br/paula-ferber/produto/gladiadora-elos-castanhoonix-paula-ferber,instagram_zip,inbox/cristinabrito_1608499703876811/message_1.json,time,2025-02-19,,False,pt,1.0,Oi Cristina! Que bom que gostou! Ela está disponível no nosso site se quiser dar uma olhada: https://www.curadobia.com.br/paula-ferber/produto/gladiadora-elos-castanhoonix-paula-ferber,cristin gost dispon noss quis dar olh http www br paul ferb produt gladi elo castanhoonix paul ferb,18
2025-03-27 13:33:37.404,Curadobia,"Bom dia, Julienne! O que achou da nossa seleção? (edited)",instagram_zip,inbox/juliennebini_1644010466992670/message_1.json,time,2025-03-27,,False,pt,1.0,"Bom dia, Julienne! O que achou da nossa seleção? (edited)",julienn ach noss seleç edited,5
2025-03-06 11:15:00.000,suzaneemmerich_1634647511263711,"oi, suzane! bom dia, como você está?",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-03-06,,False,pt,1.0,"oi, suzane! bom dia, como você está?",suzan,1
2024-10-18 19:46:00.000,marileneludwig_1499274198130230,temos ela ainda no tamanho 2 e 3,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-10-18,,False,pt,1.0,temos ela ainda no tamanho 2 e 3,tem aind tamanh,3
2024-07-23 17:23:00.000,queensgate_17961981233788437,"enviado, obrigada! até segunda",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-07-23,,False,pt,1.0,"enviado, obrigada! até segunda",segund,1
2025-05-02 19:05:44.621,Curadobia,"Estou verificando direitinho seu pedido, mas pode ficar tranquila que iremos resolver se tiver acontecido qualquer problema tudo bem?",instagram_zip,inbox/anelisacavalcantesoares_1554428265945243/message_1.json,time,2025-05-02,,False,pt,1.0,"Estou verificando direitinho seu pedido, mas pode ficar tranquila que iremos resolver se tiver acontecido qualquer problema tudo bem?",verific direit seu ped pod fic tranquil ir resolv tiv acontec problem bem,13
2025-02-11 11:34:00.000,akarinnesantos_1445923513458484,oie! bom dia? tudo bem? obrigada pela sua mensagem! entramos em contato com a marca d-aura que produz a saia e eles nos informaram que em 10 dias irão receber novos estoques da nossa saia única,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-02-11,,False,pt,1.0,oie! bom dia? tudo bem? obrigada pela sua mensagem! entramos em contato com a marca d-aura que produz a saia e eles nos informaram que em 10 dias irão receber novos estoques da nossa saia única,oie bem entr marc aur produz sai inform dia irã receb nov estoqu noss sai únic,16
2025-04-16 13:16:43.792,Curadobia,"Identificamos sua tentativa de compra! Estavamos realizando uns ajustes no site e acabou tendo esse erro, Já estamos verificando com a equipe de tecnologia se foi corrigido e assim que estiver tudo ok voltamos para lhe comunicar, tudo bem?",instagram_zip,inbox/mariaangeladoamaralgurgelvianna_1718960822836073/message_1.json,time,2025-04-16,,False,pt,1.0,"Identificamos sua tentativa de compra! Estavamos realizando uns ajustes no site e acabou tendo esse erro, Já estamos verificando com a equipe de tecnologia se foi corrigido e assim que estiver tudo ok voltamos para lhe comunicar, tudo bem?",identific tent compr estav realiz ajust acab tend err verific tecnolog corrig assim estiv ok volt lhe comunic bem,19
2025-01-16 18:20:37.639,Curadobia,"Olá pessoal, como vão? Meu nome é Ana e trabalho junto com a Bia Paes de Barros no CURADOBIA.COM.BR (insta: @curadobia.oficial). O Curadobia é um marketplace que nasceu com o propósito de reunir em um só lugar peças que fazem toda a diferença no armário e ao mesmo tempo são fáceis de usar: os chamados neutros com tcharanz. Acreditamos que a WENDYEL BORIN super se conecta com essa proposta. Com quem poderia conversar para falar mais sobre? Aguardo vocês💕",instagram_zip,inbox/wendyelborin_1537073684348923/message_1.json,time,2025-01-16,,False,pt,1.0,"Olá pessoal, como vão? Meu nome é Ana e trabalho junto com a Bia Paes de Barros no CURADOBIA.COM.BR (insta: @curadobia.oficial). O Curadobia é um marketplace que nasceu com o propósito de reunir em um só lugar peças que fazem toda a diferença no armário e ao mesmo tempo são fáceis de usar: os chamados neutros com tcharanz. Acreditamos que a WENDYEL BORIN super se conecta com essa proposta. Com quem poderia conversar para falar mais sobre? Aguardo vocês💕",pessoal vão br inst ofic marketplac nasc propósit reun só lug peç faz tod diferenç armári mesm temp são fácel us cham neutr tcharanz acredit wendyel borin sup conect propost qu pod convers fal aguard,35
2025-04-02 20:42:42.125,Curadobia,Um dos meus modelos favoritos do site todinh,instagram_zip,inbox/juliamolina_1668498281217934/message_1.json,time,2025-04-02,,False,pt,1.0,Um dos meus modelos favoritos do site todinh,model favorit todinh,3
2024-07-23 20:21:25.894,Curadobia,Que aí já envio um invite,instagram_zip,inbox/queensgate_17961981233788437/message_1.json,time,2024-07-23,,False,pt,1.0,Que aí já envio um invite,aí envi invit,3
2024-10-22 15:56:00.000,monicaximenes_1481934033209385,ah que ótimo monica! esperamos que aproveite muito ela. e se quiser compartilhar com a gente os looks que criar com ela vamos amar ver!,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-10-22,,False,pt,1.0,ah que ótimo monica! esperamos que aproveite muito ela. e se quiser compartilhar com a gente os looks que criar com ela vamos amar ver!,ah ótim monic esper aproveit muit quis compartilh gent look cri vam am ver,14
2024-08-02 19:24:00.000,biapb_1487148742684349,"mas acho que está ""processando"" para subir tudo",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-08-02,,False,pt,1.0,"mas acho que está ""processando"" para subir tudo",ach process sub,3
2025-03-10 14:53:12.915,Curadobia,Qualquer coisa sigo aqui!,instagram_zip,inbox/adrianahfischmann_1512252460162305/message_1.json,time,2025-03-10,,False,ca,1.0,Qualquer coisa sigo aqui!,,0
2024-11-11 15:26:00.000,sheilacourte_1562904038438275,"claro, nossas medidas do tamanho 42 para o macacão cool são: ombro: 51cm cintura total: 72cm comprimento: 151cm qualquer outra questão, estamos à disposição!",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-11-11,,False,pt,1.0,"claro, nossas medidas do tamanho 42 para o macacão cool são: ombro: 51cm cintura total: 72cm comprimento: 151cm qualquer outra questão, estamos à disposição!",clar noss med tamanh macacã cool são ombr cint total compr outr quest dispos,14
2024-10-18 22:44:42.158,Curadobia,Adoramos ela!,instagram_zip,inbox/alessandrafaro_1540136927381425/message_1.json,time,2024-10-18,,False,es,1.0,Adoramos ela!,,0
2024-09-23 14:23:02.714,Curadobia,Olá Júlia bom dia! Tudo bem?,instagram_zip,inbox/juliahauck_1530657911661886/message_1.json,time,2024-09-23,,False,pt,1.0,Olá Júlia bom dia! Tudo bem?,júl bem,2
2024-10-18 14:51:00.000,sandrameiraestrategistavisual_1502413017817296,"oi, sandra! tudo bem? passando aqui para te avisar que o jeans preto que você se interessou no nosso reels um tempinho atrás está disponível!😍",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-10-18,,False,pt,1.0,"oi, sandra! tudo bem? passando aqui para te avisar que o jeans preto que você se interessou no nosso reels um tempinho atrás está disponível!😍",sandr bem pass te avis je pret interess noss reel temp atrás dispon,13
