text,label
bia sent an attachment,nao_entendi
bia sent an attachment,nao_entendi
manga,nao_entendi
pode ficar tranquila que irei te avisar,nao_entendi
tamanho,tamanho_modelagem
camisa,nao_entendi
monotonia,nao_entendi
de,nao_entendi
leve,nao_entendi
com,nao_entendi
eu na o recebi email confirmando a compra,nao_entendi
bia sent an attachment,nao_entendi
link compartilhado,como_comprar
no,nao_entendi
de,nao_entendi
ja,nao_entendi
ola daniela boa tarde tudo bem,saudacao
oi pessoal tudo bem estou com duvida sobre numeracao de uma peca de voces aguardo retorno obrigada milene,saudacao
curtiu uma mensagem,nao_entendi
link compartilhado,como_comprar
a,nao_entendi
volume,nao_entendi
eh isso mesmo,nao_entendi
essa,nao_entendi
ela e reta e certa acredito que o tamanho m funcione bem para voce o tecido da base e mais maleavel que da parte de cima,tamanho_modelagem
karyna estoque atualizado,nao_entendi
engana,nao_entendi
como,nao_entendi
ola meninas seguem meus contatos <num> <num> <num> <num> daniela masson <user> com muito bom falar com vcs ontem obrigada falamos na sequencia por whatsapp,saudacao
claro vou separar nossas opa aues disponaveis em tamanhos maiores e te mando aqui d,nao_entendi
to,nao_entendi
oi gabriela tudo bem vi que vocaa conseguiu acessar o nosso site e realizou seu pedido certo eles ja esta o em separaa a o e logo mais estara o contigod qualquer coisa sigo aqui para te ajudar,saudacao
pergunta o tecido da blusa molona esquenta resposta modelagem e tecido,tamanho_modelagem
oi patricia bom dia caraca que legal receber essa mensagem sua ficamos muito felizes com isso nos avise quando estiver por aqui que fazemos uma entrega especial,saudacao
pergunta tenho <num> cm de busto qual bolsa anda sozinha comprar resposta tamanho e medidas,tamanho_modelagem
imagem enviada,nao_entendi
look,pedir_sugestao_produto
silvana sent an attachment,nao_entendi
curtiu uma mensagem,nao_entendi
contrario,nao_entendi
pergunta tenho <num> cm de busto qual bolsa anda sozinha comprar resposta tamanho e medidas,tamanho_modelagem
brincar,nao_entendi
que,nao_entendi
bia sent an attachment,nao_entendi
entrega devolucao,frete_prazo
aquele,nao_entendi
grecia,nao_entendi
bia sent an attachment,nao_entendi
ola pessoal como vao meu nome e ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia e um marketplace que nasceu com o proposito de reunir em um so lugar pecas que fazem toda a diferenca no armario e ao mesmo tempo sao faceis de usar os chamados neutros com tcharanz acreditamos que a mareu nitschke super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo voces,saudacao
uma,nao_entendi
ela,nao_entendi
<url>,nao_entendi
ola karyna tudo bem obrigada por ter entrado em contato conosco,saudacao
qualquer coisa seguimos a disposicao por aqui ok,nao_entendi
uma,nao_entendi
qualquer duvida sigo a disposicao,nao_entendi
pergunta se eu sou baixa a trench facil fica muito comprida resposta tamanho e medidas,tamanho_modelagem
oi livia boa tarde ana aqui vocaa conseguiu dar uma olhada na cala a qualquer coisa sigo aqui para o que vocaa precisar viu,saudacao
sem conteudo detectavel,nao_entendi
curtiu uma mensagem,nao_entendi
sim obrigada,agradecimento
bia sent an attachment,nao_entendi
ta joia,nao_entendi
bom dia maria luiza que bacana que se interessou por essa calca ela e muito especial mesmo o valor r <num> <num> caso tenha mais alguma duvida nao deixe de nos constatar equipe curadobia,saudacao
you sent an attachment,nao_entendi
lenco,nao_entendi
voce,nao_entendi
de,nao_entendi
essa,nao_entendi
ola bom dia,saudacao
ela,nao_entendi
vestido,nao_entendi
ola,saudacao
no,nao_entendi
sem conteudo detectavel,nao_entendi
eu quero sim mas vc poderia me enviar a foto do modelo sa <num> pra eu confirmar,nao_entendi
so mimimi sent an attachment,nao_entendi
oiee,nao_entendi
oi anelisa tudo bem eu sou a ana faa o parte do time curadobia,saudacao
proporcao,nao_entendi
grandao,nao_entendi
pergunta a saia tech fica justa no quadril resposta tamanho e medidas,tamanho_modelagem
qualquer coisa seguimos a disposia a o,nao_entendi
ola livia td e vc ficamos felizes que gostou dessa jaqueta acredito que tenha sido um erro da lojinha do instagram o valor correto r <num>,saudacao
bia sent an attachment,nao_entendi
ola gisela essa sandalia e da minha collab com a paula ferber,saudacao
sem conteudo detectavel,nao_entendi
sem conteudo detectavel,nao_entendi
pergunta se eu sou baixa a trench facil fica muito comprida resposta tamanho e medidas,tamanho_modelagem
essa,nao_entendi
stella sent an attachment,nao_entendi
ele,nao_entendi
brenda sent an attachment,nao_entendi
qualquer outra daovida sigo a disposia a o,nao_entendi
bia sent an attachment,nao_entendi
nossa perfeito,nao_entendi
cozy,nao_entendi
pergunta tenho duvida no tamanho da camisa viajante qual voce recomenda resposta tamanho e medidas,tamanho_modelagem
<url> www curadobia com br,nao_entendi
povo,nao_entendi
posso,nao_entendi
vista,nao_entendi
ok obrigada,agradecimento
pergunta a regata pregas jersey tem desconto a vista resposta preco estoque e pagamento,formas_pagamento
pergunta a saia acinturante e oversized ou normal resposta tamanho e medidas,tamanho_modelagem
praia,nao_entendi
bom dia consegue me mandar o video,saudacao
meu tel <num> <num> <num>,nao_entendi
pra,nao_entendi
um,nao_entendi
essas,nao_entendi
ola emilia boa noite tudo bem agradecemos demais o feedback e pode ter certeza que uma das preocupacoes que estamos tendo e seguir na busca por marcas que tragam opcoes e grades que representam o maior numero de corpos possivel sobre a tabela de medida estamos buscando ajustar obrigada por nos informar e seguiremos aprimorando cada vez mais bjos,saudacao
estilo,nao_entendi
chat,nao_entendi
ola adriana tudo bem te encaminhamos uma mensagem pelo seu whatsapp obrigada por ter entrado em contato conosco,saudacao
ok,nao_entendi
logo mais te passo novas informacoes,nao_entendi
<url>,nao_entendi
esforco,nao_entendi
oie em breve trarei uma curadobia de bolsas por aqui tmb,nao_entendi
aquele,nao_entendi
o meu a c <user> oficial d,nao_entendi
preta,nao_entendi
o,nao_entendi
pode ser <num> tambem,nao_entendi
sem conteudo detectavel,nao_entendi
bom dia alessandra acredito que te respondemos pelo whatsapp mas aproveito para confirmar que por enquanto ela esta disponavel apenas no tamanho <num> que equivale a um tamanho m,saudacao
dificil,nao_entendi
bia sent an attachment,nao_entendi
de todo modo agradea o por perguntar,nao_entendi
ola katia tudo bem,saudacao
camisas,nao_entendi
saia,nao_entendi
julia sent an attachment,nao_entendi
gente,nao_entendi
lucia shared a product,nao_entendi
pergunta a calca cool fica justa no quadril resposta tamanho e medidas,tamanho_modelagem
medida,nao_entendi
sem conteudo detectavel,nao_entendi
sem conteudo detectavel,nao_entendi
polar,nao_entendi
<num>,nao_entendi
fica,nao_entendi
<url>,nao_entendi
muito tenso,nao_entendi
que lindoo,nao_entendi
curtiu uma mensagem,nao_entendi
ou,nao_entendi
ola sou o gerente de vendas da pg game platform quero falar com vocaa sobre parcerias nossa plataforma foi licenciada conjuntamente pelo governo federal brasileiro e pelo governo de curaa ao em outubro vocaa pode se juntar a na <num> s e lhe daremos altas comissaues entre em contato comigo pelo whatsapp <num>,saudacao
aquele,nao_entendi
do,nao_entendi
maleavel,nao_entendi
sem conteudo detectavel,nao_entendi
oi anna sua compra foi realizada com sucesso pode ficar tranquila ja conferimos aqui direitinho para vocaa,saudacao
pedimos desculpas pelo ocorrido e pode ter certeza que isso servira para aprimorarmos nosso atendimento e nao deixar que situacoes como essa ocorram novamente agradeco sua compreensao e nos disponibilizamos para auxiliar da melhor forma possivel sobre ter ficado um pouco grande o body nos informe se desejar efetuar troca que ja posso agilizar junto a marca essa solicitacao,troca_devolucao_politica
sem conteudo detectavel,nao_entendi
bia sent an attachment,nao_entendi
mas amei a sugesta o ju,nao_entendi
link compartilhado,como_comprar
bia gosto muito das suas bolsas poderia passar umas dicas na o encontrei no seu site a,erros_plataforma
ser,nao_entendi
comprar,como_comprar
voce,nao_entendi
a,nao_entendi
link compartilhado,como_comprar
ama,nao_entendi
imagem enviada,nao_entendi
o,nao_entendi
nao rsrs,nao_entendi
fazer,nao_entendi
molinho,nao_entendi
curtiu uma mensagem,nao_entendi
ela,nao_entendi
curtiu uma mensagem,nao_entendi
sem conteudo detectavel,nao_entendi
pergunta a calca cool tem frete gratis resposta frete prazos e trocas,frete_prazo
de,nao_entendi
sem,nao_entendi
pergunta aceitam pix pra calca saruel silvia resposta preco estoque e pagamento,formas_pagamento
oi anelisa tudo bem eu sou a ana faco parte do time curadobia,saudacao
ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a natu super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas,saudacao
link compartilhado,como_comprar
ja tentei tres vezes sera que pode ser o tamanho,tamanho_modelagem
curtiu uma mensagem,nao_entendi
bia sent an attachment,nao_entendi
no,nao_entendi
vai super vai amar essa peca,nao_entendi
obvio,nao_entendi
link compartilhado,como_comprar
link compartilhado,como_comprar
e,nao_entendi
saia,nao_entendi
<num> <num> m,nao_entendi
sem conteudo detectavel,nao_entendi
d,nao_entendi
sem conteudo detectavel,nao_entendi
sair,nao_entendi
como estaria sua agenda para segunda a tarde,nao_entendi
ola fiz uma compra com voces tudo certo,saudacao
ola bom dia,saudacao
bia sent an attachment,nao_entendi
vai ter reposicao dessa calca,nao_entendi
oi amanda nossas sinceras desculpas por todo esse ocorrido somos um marketplace com operacoes a todo vapor e infelizmente nao estamos livres de erros tecnicos e tecnologicos acontecerem checamos com a marca e por enquanto estamos com o tamanho <num> e <num> prontos para a venda seguimos a disposicao para te auxiliar em todas as duvidas e questoes necessarias aqui com a gente como seu cadastro esta certinho acredito que nao teremos mais essa situacao ocorrendo obrigada por estar conosco equipe curadobia,saudacao
ola dri boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nas sanda lias da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar dri qualquer daovida estamos a disposia a o equipe curadobia d,saudacao
link compartilhado,como_comprar
up,nao_entendi
avisar,nao_entendi
eu,nao_entendi
preta,nao_entendi
pergunta a blusa molona e feita no brasil resposta extras e institucional,nao_entendi
opa acho que caiu,nao_entendi
verao,nao_entendi
qualquer outra duvida sigo a disposicao,nao_entendi
amoooo suas rasteiras nao sao da sua lj mas poderia indicar aonde tem aquela custo beneficio,nao_entendi
brinco,nao_entendi
segunda na parte da tarde vocaa teria disponibilidade,nao_entendi
ola,saudacao
fui olhar para comprar o tamanho <num> dessa cala a pora c m a largura da cintura e do quadril eh a mesma <num>,tamanho_modelagem
sem conteudo detectavel,nao_entendi
as,nao_entendi
visual,nao_entendi
trabalhar,nao_entendi
qualquer coisa seguimos a disposicao,nao_entendi
bia sent an attachment,nao_entendi
pergunta a saia acinturante e oversized ou normal resposta tamanho e medidas,tamanho_modelagem
ola gloria nao temos apenas vendas on line no site www curadobia com br,saudacao
pergunta se eu sou baixa a trench facil fica muito comprida resposta tamanho e medidas,tamanho_modelagem
ola tudo bem seriam essas pecas,saudacao
ganham,nao_entendi
poderosa,nao_entendi
link compartilhado,como_comprar
viajante,nao_entendi
apoio,nao_entendi
pra,nao_entendi
<num>,nao_entendi
curtiu uma mensagem,nao_entendi
stella depois pea o apenas que compartilhe seu naomero de telefone que aa fica mais fa cil nossa comunicaa a o,nao_entendi
curtiu uma mensagem,nao_entendi
estilo,nao_entendi
ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br insta <user> oficial o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a aim super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas,saudacao
ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a escudero co super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas,saudacao
bia sent an attachment,nao_entendi
branco,nao_entendi
mas gostaria de experimentar antes de comprar e possivel meu cel <num> <num> <num>,como_comprar
comprar,como_comprar
gostaria de saber o tamanho da cintura dessa calca no tamanho m,tamanho_modelagem
vc,nao_entendi
ola bom dia roupas lindas aqui mas na o encontrei muitas opa aues de tamanhos maiores a isso mesmo tenho uma cliente que se enquadraria perfeita nesse estilo mais contempora neo mas a c um tamanho g gg <num> <num> poderiam me sugerir algumas opa aues,saudacao
ola primeiramente quero dizer que a curadobia esta fanta stica vi que va rios produtos esta o indisponaveis no site como a blusa pah e phyna por exemplo tem alguma previsa o de retorno ao estoque,saudacao
ser,nao_entendi
muito obrigada pela atena a o,agradecimento
oi lais bom dia como vai ana aqui da equipe do curadobia obrigada pelo seu interesse conosco estamos fazendo uma repaginaa a o no site e assim que voltarmos te aviso tudo bem d deg,saudacao
