text,label
bia,nao_entendi
sem conteudo detectavel,nao_entendi
mas amei a sugestao ju,pedir_sugestao_produto
oi livia boa tarde ana aqui voce conseguiu dar uma olhada na calca qualquer coisa sigo aqui para o que voce precisar viu,saudacao
link compartilhado,como_comprar
guarda sent an attachment,nao_entendi
qualquer daovida sigo a disposia a o,nao_entendi
pergunta da pra usar a camisa viajante em festa de dia resposta combinacoes e ocasioes,nao_entendi
pergunta da pra usar a blusa molona em festa de dia resposta combinacoes e ocasioes,nao_entendi
sobre a questa o do frete a c possavel unificar ele nas blusas da lounge que vocaa gostouaoi vou te mandar o link das duas,frete_prazo
oi cristiane foi confirmado seu pedido,saudacao
link compartilhado,como_comprar
link compartilhado,como_comprar
curtiu uma mensagem,nao_entendi
inclusive muito obrigada pela solicitaa a o pois em funa a o dela estamos criando esse maas um destaque aqui no insta trazendo e salvando vadeos mostrando essa a c mais outras pea as que podem gerar daovidas,agradecimento
amanda nosso pessoal ta c cnico pediu se possavel se cadastrar atrava c s desse link,como_comprar
sem conteudo detectavel,nao_entendi
branca,nao_entendi
independente disso sigo aqui para o que voce precisar,nao_entendi
gostoso,nao_entendi
ela,nao_entendi
bom dia ontem tive o prazer de conhecer vc ao vivo eu estava no mil plantas vc e lindissima,saudacao
link compartilhado,como_comprar
dos,nao_entendi
look,pedir_sugestao_produto
link compartilhado,como_comprar
com certeza nao exatamente por isso que pensamos nesse material que se molda nos pes d,nao_entendi
bia sent an attachment,nao_entendi
o,nao_entendi
pergunta tem estoque da saia acinturante no tamanho m resposta preco estoque e pagamento,formas_pagamento
ola onde encontro os sapatos este e as gladiadoras especialmente,saudacao
look,pedir_sugestao_produto
stella sent an attachment,nao_entendi
ola julienne bom dia tudo bem que bom receber sua mensagem eu me chamo ana e sou do time curadobia,saudacao
tudo,nao_entendi
sem conteudo detectavel,nao_entendi
link compartilhado,como_comprar
sem conteudo detectavel,nao_entendi
link compartilhado,como_comprar
pergunta tenho <num> cm de busto qual bolsa anda sozinha comprar resposta tamanho e medidas,tamanho_modelagem
adorei obrigada vcs,agradecimento
sem problemas mari apenas encaminha pra gente um e mail solicitando que iremos dar sequencia com a troca e mail contato curadobia <user> com,troca_devolucao_politica
pensamos que poderia ser a senha criada mas quando ocorre algum ponto nesse aspecto surge uma mensagem abaixo vocaa se importaria em tentar novamente apenas para checarmos se continua ocorrendo o mesmo erro,erros_plataforma
am <num> br,nao_entendi
sem conteudo detectavel,nao_entendi
ola bom dia,saudacao
gostaria de saber o tamanho da cintura dessa calca no tamanho m,tamanho_modelagem
caso na o fique com como funciona a troca,troca_devolucao_politica
um,nao_entendi
pergunta tenho <num> cm de busto qual bolsa anda sozinha comprar resposta tamanho e medidas,tamanho_modelagem
sem conteudo detectavel,nao_entendi
como proceder p troca,troca_devolucao_politica
ola bom dia me chamo anelisa e gostaria de confirmar se meu pedido foi realizado nao sei se esse e o canal mais adequado para essa solicitacao mas como nao achei no site um campo para falar com voces decidi vir aqui fiz essa compra ontem pelo site e logo depois de finalizar apareceu uma mensagem dizendo que o pagamento nao estava confirmado no entanto no site diz que o pagamento foi efetuado e nao recebi nenhuma mensagem do banco dizendo que o pagamento foi negado alem disso tambem nao recebi um e mail com os dados do pedido muito obrigada desde ja,saudacao
pergunta tenho duvida no tamanho da camisa viajante qual voce recomenda resposta tamanho e medidas,tamanho_modelagem
quem te escrever aqui a c a bia paes de barros,nao_entendi
link compartilhado,como_comprar
reagiu com d a sua mensagem,nao_entendi
roupa,nao_entendi
que bom receber mensagem tua,nao_entendi
daniela masson <user> com,nao_entendi
pergunta com que sapato usar a bolsa anda sozinha resposta combinacoes e ocasioes,nao_entendi
ola como va o muito prazer meu nome a c ana e trabalho aqui no curadobia na o sei se recordam pora c m conversamos no primeiro semestre do ano passado <num> sobre esse projeto da bia paes de barros desde la evoluamos bastante e estamos concretizados como um marketplace em potencial crescimento queremos compartilhar com vocaas nosso site para darem uma olhada curadobia com br ainda temos a tempo em foco o que acham de retomarmos contato aguardo vocaas,saudacao
bia sent an attachment,nao_entendi
link compartilhado,como_comprar
que,nao_entendi
link compartilhado,como_comprar
imagem enviada,nao_entendi
pra,nao_entendi
boa tarde milene td bem e vc esse macacao nesse tom infelizmente nao tera reposicao mas lancamos ontem o mesmo modelo em preto,saudacao
pergunta da pra usar a camisa viajante em festa de dia resposta combinacoes e ocasioes,nao_entendi
link compartilhado,como_comprar
ola boa tarde tudo bem,saudacao
link compartilhado,como_comprar
ahhh entendi muito obrigada,agradecimento
e,nao_entendi
link compartilhado,como_comprar
oii karinne tudo bem aqui quem fala e a ana do time curadobia voce acredita que estive olhando todos os dias desde que voce demonstrou interesse se a nossa saia unica voltaria ao estoque e somente hoje isso aconteceu ela e a queridinha das nossas clientes e tem acabado rapido entao espero que consiga aproveitar essa oportunidade te encaminho o link para o acesso dela,como_comprar
seu pedido saiu para entrega hoje e esta constando aqui como entregue,frete_prazo
studio sent an attachment,nao_entendi
faz,nao_entendi
bia sent an attachment,nao_entendi
oi natalia td bem as meninas do enjoei me passaram seu contato estou buscando uma pessoa para me ajudar em roteiros e conteudo adoraria bater um papo com vc,saudacao
pedimos desculpas pelo ocorrido e pode ter certeza que isso servira para aprimorarmos nosso atendimento e na o deixar que situaa aues como essa ocorram novamente agradea o sua compreensa o e nos disponibilizamos para auxiliar da melhor forma possavel sobre ter ficado um pouco grande o body nos informe se desejar efetuar troca que ja posso agilizar junto a marca essa solicitaa a o,troca_devolucao_politica
deixa,nao_entendi
<url>,nao_entendi
oie sa o lindas pora c m aquele modelo foi o que mais me agradou mas tranquilo super obrigada pela atena a o,agradecimento
ola karyna boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo voce demonstrou interesse nos sapatos da bia que apareceram em um dos nossos reels agora eles estao disponiveis no site do curadobia segue o link <url> obrigada por nos acompanhar karyna qualquer duvida estamos a disposicao equipe curadobia,saudacao
link compartilhado,como_comprar
ola curadobia tudo bem agradecemos o interesse pela marca para garantir que voce receba a atencao e cuidado adequados pedimos a gentileza de encaminhar mais informacoes como contatos rede social e portfolio para mkt conteudo <user> com br nossa equipe de marketing e especializada nesse assunto dessa forma tenho certeza de que eles avaliarao e se houver interesse entrarao em contato prontamente fique a vontade para entrar em contato caso tenha alguma duvida estamos aqui para ajudar,saudacao
curtiu uma mensagem,nao_entendi
qual a marca do tenis,nao_entendi
oi quanto custa a blusa modernosa tem gg,saudacao
ola pamela td bem obrigada pela mensagem sentimos muito que esteja com esses problemas para conseguir efetuar as suas compras com a gente de fato o sistema passou por algumas instabilidades poderia nos dizer quais pecas se interessou para tentarmos solucionar por aqui,saudacao
bom dia,saudacao
saia,nao_entendi
e,nao_entendi
tranquilo obrigada,agradecimento
ahhhh que pena que nao nos falamos,nao_entendi
link compartilhado,como_comprar
<url>,nao_entendi
com,nao_entendi
essas,nao_entendi
look,pedir_sugestao_produto
tem,nao_entendi
roles,nao_entendi
aqui a c a ana do time curadobia,nao_entendi
obrigada,agradecimento
acinturante,nao_entendi
o,nao_entendi
mais,nao_entendi
ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a fernanda yamamoto super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas,saudacao
pergunta se eu sou baixa a calca saruel silvia fica muito comprida resposta tamanho e medidas,tamanho_modelagem
obrigada pelo convite adorei a minha sandalia nova hearts,agradecimento
sugestao,pedir_sugestao_produto
com relaa a o a cala a na <num> s temos essas duas opa aues que penso que vc pode gostar,nao_entendi
olha que legal essa ideia,nao_entendi
pergunta tenho <num> cm de busto qual regata pregas jersey comprar resposta tamanho e medidas,tamanho_modelagem
armadura,nao_entendi
ola emilia boa noite tudo bem agradecemos demais o feedback e pode ter certeza que uma das preocupaa aues que estamos tendo a c seguir na busca por marcas que tragam opa aues e grades que representam o maior naomero de corpos possavel sobre a tabela de medida estamos buscando ajustar obrigada por nos informar e seguiremos aprimorando cada vez mais bjos d,saudacao
oi karen que bom receber tua mensagem aqui a c a ana faa o parte do time curadobia realmente na <num> s ainda na o trabalhamos com frete internacional d mas na o deixe de pedir para algua c m te levar nossas pea as quando for te visitar va rias clientes internacionais nossas fazem issod,saudacao
transforma,nao_entendi
link compartilhado,como_comprar
link compartilhado,como_comprar
link compartilhado,como_comprar
coletinho,nao_entendi
ola pamela td bem obrigada pela mensagem sentimos muito que esteja com esses problemas para conseguir efetuar as suas compras com a gente de fato o sistema passou por algumas instabilidades poderia nos dizer quais pea as se interessou para tentarmos solucionar por aqui,saudacao
uhuu,nao_entendi
bom dia julienne o que achou da nossa selea a o edited,saudacao
bia sent an attachment,nao_entendi
pergunta o tecido da blusa molona esquenta resposta modelagem e tecido,tamanho_modelagem
do,nao_entendi
pergunta tenho duvida no tamanho da blusa molona qual voce recomenda resposta tamanho e medidas,tamanho_modelagem
look,pedir_sugestao_produto
stella depois pea o apenas que compartilhe seu naomero de telefone que aa fica mais fa cil nossa comunicaa a o,nao_entendi
obrigada enviarei,agradecimento
bia sent an attachment,nao_entendi
vou querer a <num> qual a c sua chave pix,formas_pagamento
link compartilhado,como_comprar
cintura,nao_entendi
ola bom dia tudo bem obrigada pela mensagem conferimos aqui e aparentou estar tudo certo d aproveito para mandar o link por aqui,saudacao
look,pedir_sugestao_produto
bia sent an attachment,nao_entendi
pergunta a calca cool tem frete gratis resposta frete prazos e trocas,frete_prazo
sair,nao_entendi
me,nao_entendi
link compartilhado,como_comprar
reagiu com a sua mensagem,nao_entendi
ola tudo bem que bom receber sua mensagem meu nome e ana e sou do time curadobia com relacao a sua duvida conversei com a propria bia e ela nos informou que volumes tambem podem funcionar para quem esta um pouco acima desde que tenha um pouco de pele de fora para trazer leveza,saudacao
pergunta da pra trocar a calca saruel silvia por outro tamanho resposta frete prazos e trocas,frete_prazo
sem conteudo detectavel,nao_entendi
gigante,nao_entendi
oi alessandra bom dia como voce esta aqui e a ana da equipe do curadobia a bia nos passou seu contato para tratar sobre o seu interesse nas nossa pecas,saudacao
ola onde encontro os sapatos este e as gladiadoras especialmente,saudacao
temos ela ainda no tamanho <num> e <num>,tamanho_modelagem
a,nao_entendi
arrasar,nao_entendi
atemporal,nao_entendi
sem conteudo detectavel,nao_entendi
obrigada pelo prestigio,agradecimento
compro,como_comprar
sem problemas mari apenas encaminha pra gente um e mail solicitando que iremos dar sequaancia com a troca e mail contato curadobia <user> com,troca_devolucao_politica
o tom certo e o que esta no site os stories que a bia postou hoje modificaram um pouco o tom,erros_plataforma
com certeza sera um sucesso obrigada ana d,agradecimento
perto,nao_entendi
muito obrigada legal que sou do mesmo tamanho que ela,agradecimento
cm,nao_entendi
d,nao_entendi
tamanho,tamanho_modelagem
uma,nao_entendi
muito obrigada legal que sou do mesmo tamanho que ela,agradecimento
laocia shared a product,nao_entendi
pergunta tenho <num> cm de busto qual bolsa anda sozinha comprar resposta tamanho e medidas,tamanho_modelagem
sem conteudo detectavel,nao_entendi
